Date,symbol,sector,score,close,return_rate
2006-01-11,AXP,Finance,0.755524669745745,53.439998626708984,0.014426695465651562
2006-01-11,PLD,Finance,0.755343876335361,49.849998474121094,-0.0043938730186544595
2006-01-11,ALB,Process Industries,0.7452733769588492,19.815000534057617,-0.006019510163006281
2006-01-11,OXM,Consumer Non-Durables,0.7452212295484744,45.70000076293945,-0.14818267543020758
2006-01-11,EGN,Energy Minerals,0.7428563480768502,38.13999938964844,0.01086668042370742
2006-01-11,TT,Producer Manufacturing,0.7387823993793272,25.015056610107422,-0.01536588786407922
2006-01-11,ANDE,Process Industries,0.7379023549689642,15.479999542236328,-0.023343900967091935
2006-01-11,WELL,Finance,0.7375528026193952,36.22999954223633,0.01229389816858295
2006-01-11,CTRA,Energy Minerals,0.7342022629303211,6.239999771118164,0.039999961853027344
2006-01-11,INGR,Technology Services,0.7329820187454837,24.25,0.024070932748241347
2006-01-11,TBI,Commercial Services,0.7273680690569051,22.030000686645508,-0.032923616215678075
2006-01-11,CCK,Process Industries,0.7207448880034482,19.280000686645508,-0.015321717989249306
2006-01-25,SHW,Process Industries,0.9579955398918192,17.510000228881836,0.07753847562349758
2006-01-25,NKE,Consumer Non-Durables,0.9496732451693805,10.393750190734863,-0.012470254874340614
2006-01-25,PCAR,Producer Manufacturing,0.949478903269011,33.008888244628906,0.06251783150920609
2006-01-25,CMI,Producer Manufacturing,0.922337095021106,24.977500915527344,0.06616161176191948
2006-01-25,RPM,Process Industries,0.9203453632202572,18.469999313354492,0.022702096319841436
2006-01-25,LPX,Non-Energy Minerals,0.9076072473674844,28.860000610351562,0.0716672960751823
2006-01-25,SRE,Utilities,0.8847192450932584,48.25,0.01089462524095608
2006-01-25,ESND,Distribution Services,0.8795629158676965,25.274999618530273,0.023072240298906754
2006-01-25,ESS,Finance,0.8690445672842351,100.0,0.02511529340437102
2006-01-25,CSL,Producer Manufacturing,0.8671291763893783,34.43000030517578,0.013094002849264985
2006-01-25,MSM,Distribution Services,0.8665276827485535,45.47999954223633,0.045998160557872314
2006-01-25,PEAK,Finance,0.8596834459343385,25.400728225708008,0.03641762846599139
2006-01-25,HRL,Consumer Non-Durables,0.8538982147212592,8.494999885559082,0.01858509953661036
2006-01-25,MDU,Utilities,0.8419344043804908,23.15999984741211,-0.013348488114728885
2006-01-25,DD,Process Industries,0.8402983482195826,60.03351974487305,0.007403900903643068
2006-01-25,EXC,Utilities,0.8389175675096432,41.0912971496582,-0.006552866122672696
2006-01-25,SR,Utilities,0.8374327875132614,33.2400016784668,0.07468481572903385
2006-01-25,JBHT,Transportation,0.8286859230905409,22.700000762939453,0.02901184553449987
2006-01-25,TROW,Finance,0.8266231035567537,39.060001373291016,0.03306003582647321
2006-01-25,PH,Producer Manufacturing,0.8245522031113791,50.67333221435547,0.04841379753412167
2006-01-25,EGN,Energy Minerals,0.8241824242287588,37.709999084472656,-0.021536113423398673
2006-01-25,SM,Energy Minerals,0.8183646955747372,42.13999938964844,-0.001894879884926648
2006-01-25,AMG,Finance,0.8173603278581858,91.91000366210938,0.07058829697958613
2006-01-25,GIL,Consumer Non-Durables,0.8060588881156489,11.854999542236328,0.05167438475210773
2006-01-25,LCII,Producer Manufacturing,0.8036458191599629,35.5,0.11111108457870156
2006-01-25,MSA,Consumer Durables,0.8032343536540532,39.4900016784668,-0.03068237477910296
2006-01-25,CASC,Producer Manufacturing,0.7953542668530342,53.63978576660156,-0.019736815504129757
2006-01-25,EXP,Non-Energy Minerals,0.7931500121447839,54.503334045410156,0.389918420474068
2006-01-25,EIX,Utilities,0.7916791293754275,44.65999984741211,-0.028074012929457437
2006-01-25,FLO,Consumer Non-Durables,0.7888070422960848,8.251852035522461,0.04699254579801493
2006-01-25,SPGI,Commercial Services,0.788798235076597,51.06999969482422,0.0350628199612113
2006-01-25,IDXX,Health Technology,0.7853270407746719,19.145000457763672,0.07164851402432415
2006-01-25,VNO,Finance,0.7845971349696068,64.798583984375,0.03445455635536154
2006-01-25,ROK,Producer Manufacturing,0.7839046069655851,66.19000244140625,0.025883538208759438
2006-01-25,RWT,Finance,0.779114822753653,44.279998779296875,0.018165028060259436
2006-01-25,KMT,Producer Manufacturing,0.7770497779756588,29.375,0.014680456851821955
2006-01-25,CHD,Consumer Non-Durables,0.7748377495058272,8.7475004196167,0.04292108715804588
2006-01-25,OSK,Producer Manufacturing,0.7741377734943433,48.970001220703125,0.030730434661122574
2006-01-25,IMO,Energy Minerals,0.7721406081301223,34.10333251953125,-0.019737521642019362
2006-01-25,NX,Producer Manufacturing,0.7710117699024094,41.66666793823242,0.07332993987085845
2006-01-25,BDX,Health Technology,0.7639811472071191,62.63414764404297,0.08868917817164124
2006-01-25,OXM,Consumer Non-Durables,0.7536483044195813,45.04999923706055,0.06702979475447512
2006-01-25,HTLD,Transportation,0.7531165836850919,16.49250030517578,0.07215996309917339
2006-01-25,AXP,Finance,0.7529107669158461,53.29999923706055,0.03696493491785269
2006-01-25,PLD,Finance,0.7521345981200009,51.15999984741211,0.027928458446128346
2006-01-25,HIBB,Retail Trade,0.7507867930028153,30.979999542236328,0.07494794830966023
2006-01-25,TT,Producer Manufacturing,0.7397408445885728,24.1661434173584,0.008012373631677061
2006-01-25,ALB,Process Industries,0.7385742563179916,22.075000762939453,0.13700745413227078
2006-01-25,WELL,Finance,0.7380228057891001,36.970001220703125,0.01287674577268838
2006-01-25,ANDE,Process Industries,0.735296762730269,16.209999084472656,0.0749336317296807
2006-01-25,JJSF,Consumer Non-Durables,0.734755279595257,30.350000381469727,-0.010756190365825535
2006-01-25,CTRA,Energy Minerals,0.7323130856096866,6.230000019073486,-0.0393215280171052
2006-01-25,EPC,Consumer Non-Durables,0.7300610283699459,39.273536682128906,0.07181877324261832
2006-02-08,CSL,Producer Manufacturing,0.9662893266966032,37.6349983215332,0.08881816336749315
2006-02-08,SHW,Process Industries,0.9578767291949654,17.700000762939453,0.011236067699947672
2006-02-08,NKE,Consumer Non-Durables,0.952512292404862,10.55875015258789,0.00932009507160636
2006-02-08,PCAR,Producer Manufacturing,0.950797900725136,30.511110305786133,0.0013126862288692642
2006-02-08,WWW,Consumer Non-Durables,0.945003170239498,10.850000381469727,-0.0969621247244048
2006-02-08,SR,Utilities,0.9273133849357296,31.579999923706055,-0.01374142810016521
2006-02-08,LPX,Non-Energy Minerals,0.9264064163684728,27.31999969482422,-0.04475526816687858
2006-02-08,RPM,Process Industries,0.9210405471783176,18.299999237060547,-0.017713362242173902
2006-02-08,CMI,Producer Manufacturing,0.903364686640663,24.969999313354492,-0.002197814426141087
2006-02-08,SRE,Utilities,0.8881914933837991,46.880001068115234,-0.002977443391864565
2006-02-08,MDU,Utilities,0.8783655537348535,23.360000610351562,0.002575166319987554
2006-02-08,ROK,Producer Manufacturing,0.8777704131535653,68.5999984741211,0.06373082255381135
2006-02-08,ESND,Distribution Services,0.8775322137578485,24.649999618530273,-0.013408084196023351
2006-02-08,ESS,Finance,0.8681641380420273,99.0,0.004668145729641138
2006-02-08,SVC,Finance,0.8665702568242897,42.66999816894531,0.013298445748682663
2006-02-08,EGN,Energy Minerals,0.8507182291126947,34.849998474121094,-0.08482151264760418
2006-02-08,EXC,Utilities,0.8469422282641007,40.26390838623047,0.00857604905863174
2006-02-08,DD,Process Industries,0.8450595233205622,59.791561126708984,0.01719127344061766
2006-02-08,PEAK,Finance,0.8448120935841339,24.24407958984375,-0.018074521052847903
2006-02-08,JBHT,Transportation,0.8394890364819602,24.59000015258789,0.05763441516507051
2006-02-08,MSM,Distribution Services,0.8348949906417531,44.810001373291016,-0.024172405050420176
2006-02-08,TROW,Finance,0.8212163381656193,37.20500183105469,-0.02655675973915539
2006-02-08,TTC,Producer Manufacturing,0.821181524298575,11.130000114440918,0.0307942086905324
2006-02-08,HNI,Producer Manufacturing,0.8187891417122413,57.880001068115234,-0.006351912993729836
2006-02-08,SM,Energy Minerals,0.816549644146949,37.2599983215332,-0.11243452291976097
2006-02-08,AMG,Finance,0.8129017099928415,89.94000244140625,-0.013383075599965322
2006-02-08,EIX,Utilities,0.8111753655505587,43.220001220703125,0.004415580915555717
2006-02-08,PH,Producer Manufacturing,0.810376515886165,51.560001373291016,0.013232072184289345
2006-02-08,MSA,Consumer Durables,0.8007823553252922,39.34000015258789,-0.004050629048407806
2006-02-08,GIL,Consumer Non-Durables,0.7991763458900958,12.552499771118164,0.00681772929356339
2006-02-08,EXP,Non-Energy Minerals,0.7979733228036965,52.310001373291016,0.0015956576142106549
2006-02-08,LCII,Producer Manufacturing,0.7961572464592886,35.20000076293945,-0.037725560389220036
2006-02-08,NJR,Utilities,0.789143144247406,14.529999732971191,-0.010891753028078321
2006-02-08,RWT,Finance,0.7870225869858064,40.97999954223633,-0.01867813243887695
2006-02-08,VNO,Finance,0.7863193539394068,63.3719482421875,0.0031267824477498873
2006-02-08,SPGI,Commercial Services,0.7847640485934839,53.43000030517578,0.030671299149456432
2006-02-08,NEE,Utilities,0.7799306841606288,10.46500015258789,0.037679733565052054
2006-02-08,CHD,Consumer Non-Durables,0.7718044930466632,8.335000038146973,-0.07671006399732938
2006-02-08,IMO,Energy Minerals,0.769608544681491,32.66666793823242,-0.07144207916830492
2006-02-08,KMT,Producer Manufacturing,0.7668355122928133,29.389999389648438,0.0134482548154633
2006-02-08,IDXX,Health Technology,0.7574636306910782,19.332500457763672,0.006638923955434972
2006-02-08,PLD,Finance,0.7567277356003347,50.75,-0.020270255840261098
2006-02-08,TEN,Producer Manufacturing,0.7520441715937818,21.8700008392334,0.021962674256131853
2006-02-08,HTLD,Transportation,0.7511201539517858,17.887500762939453,0.020539187403653125
2006-02-08,MOV,Consumer Durables,0.750991940732549,20.219999313354492,0.03586059626921845
2006-02-08,OXM,Consumer Non-Durables,0.7486936907247878,44.779998779296875,-0.010386767308356304
2006-02-08,AXP,Finance,0.7444774585203806,53.0,0.012803327833015743
2006-02-08,EPC,Consumer Non-Durables,0.7410438778489241,40.87472152709961,0.031039643650160986
2006-02-08,INGR,Technology Services,0.7399966749370652,27.450000762939453,0.0066006711461030765
2006-02-08,SJI,Utilities,0.7380255164093853,14.104999542236328,-0.00493831728794536
2006-02-08,CTRA,Energy Minerals,0.7331357995330761,5.550000190734863,-0.08604364239656581
2006-02-08,JJSF,Consumer Non-Durables,0.7322618505616835,32.2400016784668,0.09622583630525616
2006-02-08,WELL,Finance,0.7315415599245971,35.599998474121094,-0.016574648513063672
2006-02-08,MAR,Consumer Services,0.7283046383618236,32.36651611328125,0.05132474887159644
2006-02-08,TBI,Commercial Services,0.7272428493563536,23.760000228881836,-0.025030799726913355
2006-02-22,CSL,Producer Manufacturing,0.9684343515738336,39.125,0.01755524638925765
2006-02-22,SHW,Process Industries,0.9577318500007592,13.763333320617676,-0.2163598492438027
2006-02-22,NKE,Consumer Non-Durables,0.9546385198759362,10.899999618530273,0.02709064053034438
2006-02-22,WWW,Consumer Non-Durables,0.9518171735602884,10.904999732971191,-0.013122213145774553
2006-02-22,PCAR,Producer Manufacturing,0.9490645787346376,30.866666793823242,-0.005868885208519692
2006-02-22,SR,Utilities,0.9310347982252292,33.9900016784668,0.02072079451095976
2006-02-22,LPX,Non-Energy Minerals,0.9286304162448468,28.309999465942383,0.006041225301393727
2006-02-22,RPM,Process Industries,0.9226550843623774,17.8700008392334,-0.011068005476951193
2006-02-22,CMI,Producer Manufacturing,0.9133818139353655,26.885000228881836,0.02938642346082254
2006-02-22,SRE,Utilities,0.8867219693727966,48.58000183105469,0.01504390329128813
2006-02-22,ROK,Producer Manufacturing,0.8817424107821495,69.19000244140625,0.0023178859182793055
2006-02-22,MDU,Utilities,0.8810760702547092,23.81999969482422,0.014480415639544164
2006-02-22,EGN,Energy Minerals,0.8735364248556285,36.060001373291016,0.005577266021621785
2006-02-22,ESS,Finance,0.8668730889864361,100.30000305175781,-0.007912912308975506
2006-02-22,CW,Electronic Technology,0.8475957295180233,31.360000610351562,-0.0017507656715870512
2006-02-22,JBHT,Transportation,0.8432838293145567,23.899999618530273,-0.03861628995381239
2006-02-22,TTC,Producer Manufacturing,0.8363987702285957,11.375,-0.012586844791829144
2006-02-22,MSM,Distribution Services,0.8345484034799735,47.880001068115234,0.04770241288362653
2006-02-22,ESND,Distribution Services,0.8313652306529232,24.934999465942383,0.02549861888821847
2006-02-22,HNI,Producer Manufacturing,0.8293778667780698,59.04999923706055,-0.007729778145636579
2006-02-22,SM,Energy Minerals,0.8177520203930012,37.34000015258789,0.0018781779974363921
2006-02-22,BEN,Finance,0.8158859042416889,34.016666412353516,0.03551500737972679
2006-02-22,AMG,Finance,0.8146292011879384,99.66999816894531,0.05560262764045176
2006-02-22,EIX,Utilities,0.8141159315639418,45.0099983215332,0.020634917888854742
2006-02-22,PH,Producer Manufacturing,0.8099001608602926,52.939998626708984,-0.006381384391472733
2006-02-22,EXP,Non-Energy Minerals,0.7997496332041102,54.856666564941406,0.011991102292878697
2006-02-22,MAR,Consumer Services,0.7952437346947323,31.947021484375,-0.010681219845441348
2006-02-22,RWT,Finance,0.7950332378015958,41.0099983215332,-0.005577190775277963
2006-02-22,NJR,Utilities,0.7893139286512241,15.109999656677246,0.017736799902928313
2006-02-22,MSA,Consumer Durables,0.7862757772158786,39.849998474121094,0.008605420577874057
2006-02-22,VNO,Finance,0.7851502959845373,65.11317443847656,0.011823537885079505
2006-02-22,NEE,Utilities,0.783988643281696,10.444999694824219,-0.004289807175958504
2006-02-22,SPGI,Commercial Services,0.7799736434630231,54.310001373291016,-0.008217621658787255
2006-02-22,CHD,Consumer Non-Durables,0.772347367584945,8.792499542236328,0.013544593535220528
2006-02-22,IMO,Energy Minerals,0.7695280912921477,32.209999084472656,-0.0161882274533518
2006-02-22,KMT,Producer Manufacturing,0.7693610075844446,29.674999237060547,0.0037205716562127567
2006-02-22,B,Producer Manufacturing,0.7637689484837759,19.21500015258789,-0.002336452531628952
2006-02-22,MOV,Consumer Durables,0.7617314074310372,21.950000762939453,-0.009476493046870704
2006-02-22,TEN,Producer Manufacturing,0.757566615506639,22.739999771118164,-0.008286111274701136
2006-02-22,DD,Process Industries,0.7573221711965474,61.81260681152344,-0.008447451882898749
2006-02-22,HTLD,Transportation,0.7545752797862221,18.030000686645508,-0.02037489736537179
2006-02-22,PLD,Finance,0.7511478915313612,53.630001068115234,0.03532822119706536
2006-02-22,JJSF,Consumer Non-Durables,0.7490138778032139,34.2599983215332,0.007647009456858811
2006-02-22,IDXX,Health Technology,0.7474568648762698,19.61750030517578,0.007964068834094284
2006-02-22,SJI,Utilities,0.745492163101192,14.670000076293945,0.0013652189955264404
2006-02-22,FLO,Consumer Non-Durables,0.7436544995112991,8.385185241699219,-0.0035211359389217822
2006-02-22,AXP,Finance,0.7382483206089652,54.869998931884766,0.007713464886325072
2006-02-22,INGR,Technology Services,0.7372732390796687,27.5,0.0299625173858038
2006-02-22,OXM,Consumer Non-Durables,0.7366697876973849,46.31999969482422,-0.0027987312374589957
2006-02-22,CTRA,Energy Minerals,0.7347781261486209,5.952499866485596,0.02408599853515625
2006-02-22,TBI,Commercial Services,0.7301354239511098,25.299999237060547,0.03391908242731678
2006-03-08,CSL,Producer Manufacturing,0.9706109838877957,39.42499923706055,-0.020375194846248612
2006-03-08,NKE,Consumer Non-Durables,0.9550575892249178,10.623749732971191,-0.01517966560444517
2006-03-08,WWW,Consumer Non-Durables,0.9507282857745076,11.135000228881836,0.008148497235510144
2006-03-08,PCAR,Producer Manufacturing,0.9419547833831474,30.87555694580078,0.00390176132135589
2006-03-08,RPM,Process Industries,0.9289882857020724,17.790000915527344,-0.016583705612497224
2006-03-08,VNO,Finance,0.927346980738799,69.38577270507812,0.04082534200797272
2006-03-08,LPX,Non-Energy Minerals,0.9240352039192182,25.690000534057617,-0.08446183096907522
2006-03-08,RSG,Industrial Services,0.8876502794291774,26.85333251953125,0.029389206317267602
2006-03-08,MDU,Utilities,0.8860512805236076,22.19333267211914,-0.04256547109864928
2006-03-08,ITW,Producer Manufacturing,0.8848224485134195,45.779998779296875,0.027494073969937638
2006-03-08,ROK,Producer Manufacturing,0.8839373584633936,70.3499984741211,0.029261156468895155
2006-03-08,SR,Utilities,0.8832035646068805,32.900001525878906,-0.008438781697455155
2006-03-08,EGN,Energy Minerals,0.8794179836715138,33.209999084472656,-0.07647386179126558
2006-03-08,ESS,Finance,0.86442256634814,105.5,0.05976892783367038
2006-03-08,CW,Electronic Technology,0.8537937210383424,31.2549991607666,-0.005726111284678037
2006-03-08,SRE,Utilities,0.8521955862779647,46.5099983215332,-0.0030011404022792787
2006-03-08,TTC,Producer Manufacturing,0.8508507640632108,11.850000381469727,-0.01964833460647708
2006-03-08,JBHT,Transportation,0.8392666950711557,23.8700008392334,0.0020991244773207463
2006-03-08,ESND,Distribution Services,0.8322931077633038,25.024999618530273,0.0030059660640260333
2006-03-08,HNI,Producer Manufacturing,0.8259005570041905,58.47999954223633,-0.006287152786375483
2006-03-08,SPGI,Commercial Services,0.8246226935420997,54.900001525878906,0.008634966343338935
2006-03-08,MSM,Distribution Services,0.8224070069116649,44.11000061035156,-0.07526205650246331
2006-03-08,TBI,Commercial Services,0.8216103543951276,23.84000015258789,-0.03207466646759405
2006-03-08,BEN,Finance,0.81726479674035,32.41666793823242,-0.056557992945252655
2006-03-08,AMG,Finance,0.8137438130447918,95.19999694824219,-0.058637402019462215
2006-03-08,PH,Producer Manufacturing,0.810126610039631,52.66666793823242,-0.018877279455709273
2006-03-08,B,Producer Manufacturing,0.8048835629110964,18.864999771118164,-0.01719197337601608
2006-03-08,MAR,Consumer Services,0.7977628484357915,31.662694931030273,-0.001763411670303583
2006-03-08,NJR,Utilities,0.7965958972223228,14.566666603088379,-0.013098483929231186
2006-03-08,EXP,Non-Energy Minerals,0.7890316483312353,52.900001525878906,-0.03326022759911107
2006-03-08,SM,Energy Minerals,0.7887318080951071,37.77000045776367,-0.0493329752593884
2006-03-08,CMI,Producer Manufacturing,0.7811029094546964,26.165000915527344,-0.036102395494933215
2006-03-08,EIX,Utilities,0.7790629084564147,42.54999923706055,-0.037983276567107094
2006-03-08,KMT,Producer Manufacturing,0.765913719210187,29.3700008392334,-0.037837798320421
2006-03-08,MRO,Energy Minerals,0.7636552417722032,20.728374481201172,-0.03925908389223709
2006-03-08,DD,Process Industries,0.7584202500782478,60.90171432495117,-0.02015110706528822
2006-03-08,PLD,Finance,0.7533169889677471,53.95000076293945,0.01600757652060225
2006-03-08,CHD,Consumer Non-Durables,0.7517295301389382,9.082500457763672,0.04336594340794675
2006-03-08,EQT,Energy Minerals,0.7484096526720305,19.72237205505371,-0.013612923744618088
2006-03-08,MOV,Consumer Durables,0.746584208564101,20.40999984741211,-0.06931146541776068
2006-03-08,SJI,Utilities,0.7464860691904508,14.239999771118164,-0.001402556622906892
2006-03-08,GD,Electronic Technology,0.7458060492709522,63.150001525878906,-0.011814369264373736
2006-03-08,JJSF,Consumer Non-Durables,0.7439009974905482,32.25,-0.04867260919204719
2006-03-08,SONC,Consumer Services,0.7392114890186686,21.079999923706055,0.007648176234636761
2006-03-08,FLO,Consumer Non-Durables,0.7330966697497517,8.154073715209961,-0.012912584427526408
2006-03-08,EOG,Energy Minerals,0.7320681597588384,32.7400016784668,-0.06922523415517878
2006-03-08,RL,Retail Trade,0.7315679600685431,58.29999923706055,-0.007490678053002964
2006-03-08,CLF,Non-Energy Minerals,0.7299330272656006,21.34749984741211,-0.02855520014401236
2006-03-08,IDXX,Health Technology,0.7245419239314448,20.190000534057617,0.011143099524765221
2006-03-08,WELL,Finance,0.7234053819850459,36.68000030517578,0.03091620060460487
2006-03-08,PXD,Energy Minerals,0.7176482643506783,39.22999954223633,-0.10881419504125756
2006-03-22,NKE,Consumer Non-Durables,0.957015682847534,10.744999885559082,0.006321715372310299
2006-03-22,PCAR,Producer Manufacturing,0.9489302277132023,31.35555648803711,-0.004515285207794872
2006-03-22,CSL,Producer Manufacturing,0.9363452577925364,40.64500045776367,0.018416452346822654
2006-03-22,RPM,Process Industries,0.9294838621361656,17.639999389648438,-0.028099186754866445
2006-03-22,LPX,Non-Energy Minerals,0.9281297359397104,27.100000381469727,0.011571461565822894
2006-03-22,CMI,Producer Manufacturing,0.9059125834723796,26.282499313354492,-0.024768142140570215
2006-03-22,HSIC,Distribution Services,0.9028866821044635,18.368627548217773,-0.008886975594032731
2006-03-22,WWW,Consumer Non-Durables,0.8989792707238636,10.899999618530273,-0.02591599398818689
2006-03-22,SR,Utilities,0.8921329567688375,34.93000030517578,0.018367378487709418
2006-03-22,MDU,Utilities,0.8865736980453383,22.51333236694336,-0.015738878575715876
2006-03-22,ROK,Producer Manufacturing,0.8820998491027279,72.08999633789062,-0.009616768358734817
2006-03-22,ITW,Producer Manufacturing,0.8796024774576523,48.599998474121094,-0.004506374888946341
2006-03-22,EGN,Energy Minerals,0.8735828164501834,33.900001525878906,-0.005865013407374997
2006-03-22,SRE,Utilities,0.8571669171783337,47.220001220703125,-0.00021169429663581152
2006-03-22,SPGI,Commercial Services,0.8306644544552434,57.38999938964844,-0.014933040798993824
2006-03-22,CW,Electronic Technology,0.8283610221975033,32.630001068115234,-0.019383934731363905
2006-03-22,MSM,Distribution Services,0.8273723927477425,52.20000076293945,0.03162059954678975
2006-03-22,BEN,Finance,0.8252279275632234,32.46666717529297,-0.03992109949918987
2006-03-22,TBI,Commercial Services,0.8238247292751729,24.049999237060547,0.00838569611706208
2006-03-22,ESND,Distribution Services,0.8172514373860663,26.165000915527344,0.03953122114491081
2006-03-22,PH,Producer Manufacturing,0.8155004259916007,53.7599983215332,-0.02514511252065521
2006-03-22,MAR,Consumer Services,0.7982231019993298,32.06821060180664,-0.006498159363032885
2006-03-22,CHD,Consumer Non-Durables,0.7959136335909275,9.3774995803833,0.012962450933287295
2006-03-22,NJR,Utilities,0.7958384660950699,14.853333473205566,0.001123325898273464
2006-03-22,EXP,Non-Energy Minerals,0.7832149893241263,61.7400016784668,0.029514764411120664
2006-03-22,SM,Energy Minerals,0.7813673184705586,40.900001525878906,0.012626940924420404
2006-03-22,VNO,Finance,0.7779935548033471,69.80278778076172,-0.030977054261398407
2006-03-22,EIX,Utilities,0.7779577810521674,43.2599983215332,-0.0020761281604569914
2006-03-22,B,Producer Manufacturing,0.7700690408603993,19.100000381469727,0.007384035008299428
2006-03-22,KMT,Producer Manufacturing,0.768194085258875,30.204999923706055,-0.004613590140594481
2006-03-22,MRO,Energy Minerals,0.7660600732334308,23.054725646972656,0.012310129813005943
2006-03-22,MTH,Consumer Durables,0.7641333178625977,56.599998474121094,-0.04100308310526701
2006-03-22,DD,Process Industries,0.760746066351178,60.133148193359375,-0.03273807533239548
2006-03-22,TEN,Producer Manufacturing,0.7602363552920237,22.06999969482422,0.0250812350653411
2006-03-22,STZ,Consumer Non-Durables,0.7588396869628755,25.559999465942383,-0.027027064310973792
2006-03-22,STZ,Consumer Non-Durables,0.757924609431226,25.559999465942383,-0.027027064310973792
2006-03-22,JJSF,Consumer Non-Durables,0.754504584463513,33.04999923706055,-0.017538649324989053
2006-03-22,EQT,Energy Minerals,0.7535096026028301,19.776809692382812,-0.03812554807742352
2006-03-22,BWA,Producer Manufacturing,0.7503521356746204,15.072500228881836,0.02691197165207515
2006-03-22,WELL,Finance,0.7480955759107091,37.38999938964844,-0.023759787611994487
2006-03-22,SJI,Utilities,0.7446695617048519,13.744999885559082,-0.030677038804993617
2006-03-22,FLO,Consumer Non-Durables,0.7436417265837746,8.408888816833496,0.03200006273443479
2006-03-22,ETR,Utilities,0.7395121284782454,69.9800033569336,-0.023171357437988815
2006-03-22,GD,Electronic Technology,0.7391847971116265,65.63500213623047,0.004668610081544511
2006-03-22,EOG,Energy Minerals,0.7317246854437297,35.974998474121094,-0.008406844416704584
2006-03-22,PLD,Finance,0.7310767642019127,54.66999816894531,-0.03290289493218168
2006-03-22,IDXX,Health Technology,0.7292459895649146,21.225000381469727,0.015550276022555654
2006-03-22,CLF,Non-Energy Minerals,0.7289898319572763,23.53499984741211,0.03144519395356049
2006-03-22,RSG,Industrial Services,0.7284844372108972,27.760000228881836,0.007256921872825339
2006-03-22,NCR,Electronic Technology,0.7254082698408783,39.119998931884766,-0.008616324391190311
2006-03-22,THO,Consumer Durables,0.7216914314679376,51.79999923706055,0.005825227904088237
2006-03-22,BXMT,Finance,0.7170480137476225,317.0,-0.03294688284061131
2006-04-05,NKE,Consumer Non-Durables,0.9570197609752588,10.453749656677246,-0.01727381018872931
2006-04-05,OGE,Utilities,0.9549006803660192,14.204999923706055,-0.020344832847858263
2006-04-05,CSL,Producer Manufacturing,0.946446707689116,41.17499923706055,0.006723660169245749
2006-04-05,RPM,Process Industries,0.929683461617657,19.3700008392334,0.07971015956554983
2006-04-05,WWW,Consumer Non-Durables,0.929210882918858,10.539999961853027,-0.04744687197828945
2006-04-05,PCAR,Producer Manufacturing,0.9179979061945096,31.093332290649414,-0.007377992976935421
2006-04-05,PPL,Utilities,0.8994764577528527,27.02922821044922,-0.012925149313956164
2006-04-05,ITW,Producer Manufacturing,0.8763121099020401,47.775001525878906,-0.007891127879777637
2006-04-05,NJR,Utilities,0.8728111445262718,15.069999694824219,-0.0008839770761558396
2006-04-05,HSY,Consumer Non-Durables,0.8673098170390425,50.52000045776367,-0.03273978746811679
2006-04-05,BEN,Finance,0.8555719618186225,31.65999984741211,0.007852269212539786
2006-04-05,MDU,Utilities,0.8439936241050141,23.1200008392334,0.03677137355278859
2006-04-05,NEE,Utilities,0.8439344957949755,10.029999732971191,-0.0004982675153908378
2006-04-05,EGN,Energy Minerals,0.8415852253750633,36.0,0.02857142857142847
2006-04-05,BBWI,Retail Trade,0.8392255423188009,20.0,0.011447287255771599
2006-04-05,ROK,Producer Manufacturing,0.8389200567869236,73.48999786376953,0.02197182757887517
2006-04-05,SRE,Utilities,0.832863571909999,45.880001068115234,-0.012483814631655044
2006-04-05,SPGI,Commercial Services,0.822558122530644,58.16999816894531,0.009545283708018326
2006-04-05,PH,Producer Manufacturing,0.8196473778741484,52.266666412353516,-0.027415988464764673
2006-04-05,MSM,Distribution Services,0.8157348505186299,52.02000045776367,-0.03702332438082312
2006-04-05,CHD,Consumer Non-Durables,0.8094982801776143,8.899999618530273,-0.03575297292226076
2006-04-05,BWA,Producer Manufacturing,0.8059374780085188,14.994999885559082,-0.000999356635177806
2006-04-05,GD,Electronic Technology,0.800174471751915,64.94000244140625,0.015004734386347973
2006-04-05,CLX,Consumer Non-Durables,0.8001238961671515,58.849998474121094,-0.01670843818705181
2006-04-05,DMLP,Energy Minerals,0.7943372865510689,26.579999923706055,-0.024587158763080597
2006-04-05,CW,Electronic Technology,0.7913065467582826,32.810001373291016,-0.008761242120805868
2006-04-05,STZ,Consumer Non-Durables,0.7911990987102815,23.989999771118164,-0.0423153492305961
2006-04-05,STZ,Consumer Non-Durables,0.7906867129026266,23.989999771118164,-0.0423153492305961
2006-04-05,NPK,Consumer Durables,0.7869268326340214,49.40999984741211,0.004881059333013749
2006-04-05,B,Producer Manufacturing,0.785877479913379,20.799999237060547,0.027160456151138046
2006-04-05,MTH,Consumer Durables,0.783239781065368,61.099998474121094,0.11171760356493743
2006-04-05,FELE,Producer Manufacturing,0.7806460200716916,27.649999618530273,0.011893827868858287
2006-04-05,ETR,Utilities,0.7736953566077767,69.56999969482422,0.009138341037243425
2006-04-05,MRO,Energy Minerals,0.76568658906374,23.293325424194336,0.02533806177495901
2006-04-05,CR,Producer Manufacturing,0.7646609361442274,40.41999816894531,-0.014386739252269076
2006-04-05,EXP,Non-Energy Minerals,0.7635200837937249,71.08999633789062,0.11496233076094531
2006-04-05,LAYN,Industrial Services,0.7609715535999989,30.309999465942383,-0.09576375143150728
